23336:23336,20780,20814,15668,15052,25291,14490,30617,18045,11296
23363:23363,37515,8712,36586,34146,9086,20340,6954,34038,14559
23423:23423,10166,1843,28062,5349,30130,4588,3320,30037,32989
2348:2348,12250,4865,26390,33964,11300,13835,236,4554,4901
23504:23504,8259,17010,19053,14508,1027,26406,6462,20330,20224
23522:23522,23277,31516,34732,12467,165,3749,26660,13797,9046
23527:23527,7061,19955,1052,15017,16365,4199,9982,11316,22793
23552:23552,37756,13835,4865,26390,2348,34568,9632,4156,6408
23592:23592,30703,14273,32680,20004,20340,8800,6127,13992,6954
236:236,13835,26390,31015,2348,34718,4865,24489,27279,11300
23602:23602,24673,34990,33965,34218,17929,36869,20248,24290,23299
23627:23627,9730,1114,10166,33965,20768,14205,5349,17929,18144
23640:23640,30640,12408,14187,2525,10750,37695,7414,12204,34544
23642:23642,26131,21186,13462,21187,14034,37085,17970,15391,30959
23652:23652,17937,1075,4263,12252,24007,24958,36235,37676,2173
23676:23676,26390,362,28468,34718,2524,12711,15880,9632,26449
2369:2369,11000,34544,27368,5101,19779,33820,145,29563,24562
23709:23709,33582,30546,15336,7726,32382,780,19737,11340,28724
23724:23724,8029,21226,18460,22449,165,31516,31807,12857,37025
23755:23755,13471,32009,36730,8549,36068,13342,37797,5734,5307
23791:23791,11602,14887,29439,23155,15714,1463,32244,10669,30094
23809:23809,6983,11929,16658,28893,21634,37116,9726,29461,25649
23834:23834,36068,5307,29385,34497,22732,21348,12222,12879,15782
23842:23842,13904,12586,12204,19292,12305,1632,9061,7414,18730
23847:23847,22130,27916,20169,35604,17753,32231,31186,13272,36410
23884:23884,18710,27407,21414,16017,28928,21091,28206,3737,30073
239:239,26660,16375,18552,24922,3749,37577,23209,24948,1977
23920:23920,1159,1216,24952,5506,17970,8972,17280,1234,14532
23932:23932,28411,25368,3737,5739,7183,1258,17104,8927,20977
24007:24007,20849,25347,28345,28893,12296,9726,23652,6983,17211
24023:24023,11602,13785,9674,3046,27142,19050,14887,26930,36898
24038:24038,26474,15668,25291,15052,7192,25722,20814,25870,5799
24051:24051,24038,2,2782,37055,11440,13228,5466,32041,2965
24053:24053,14187,3645,29492,12294,21733,12406,2525,13444,7414
24097:24097,8972,30073,1159,25048,20014,3737,2719,23920,16718
24116:24116,18834,32429,8783,4695,28724,9490,35324,5949,17088
24119:24119,26422,26474,37311,3822,29241,23215,6309,6064,1396
24124:24124,33964,34568,4865,13835,19145,6408,12250,221,7488
2414:2414,22934,24489,13835,33964,11300,236,34718,12250,26390
24159:24159,25333,34013,33173,18849,9108,9023,10042,31348,15824
24175:24175,12810,17970,6753,35395,1240,10088,7183,35989,6484
2418:2418,7506,36817,36730,16253,2525,5307,31268,15859,37244
24181:24181,25434,14956,19693,6954,8712,14559,32960,9630,17222
24192:24192,13785,14003,31513,37364,37728,25238,27142,11522,9537
24235:24235,37551,32324,20994,14205,6387,16614,31927,22840,27427
24253:24253,23019,35873,35971,11623,21931,26056,6732,22002,11913
24257:24257,6408,9021,5808,27864,10315,24124,1301,7663,9088
24290:24290,20248,26345,33965,24673,17980,1843,28993,34556,34218
24309:24309,28033,37061,13018,5003,11340,15336,12805,19107,30546
24321:24321,6613,33565,8690,3114,35340,31921,21077,37922,33784
2434:2434,31159,37103,29719,7973,5307,36730,27769,3967,21733
24340:24340,32193,14299,1772,6028,25357,22840,32422,37417,6718
24379:24379,13197,37509,30883,19510,32680,14559,7798,11985,17222
24401:24401,18710,23884,6484,20464,10088,18694,23932,7183,25368
24437:24437,17980,14205,9730,31787,7279,10166,14582,19000,27427
24455:24455,1105,24648,19464,14495,19050,21522,3639,13785,17796
24473:24473,22475,37922,3114,20959,33784,21077,11138,24321,4465
24489:24489,11300,26390,12250,13835,28468,9632,2524,4865,25531
24509:24509,24124,28650,21246,14126,24489,14649,16161,33169,11300
24517:24517,31653,11557,31921,31787,4466,17128,32324,10682,14205
24519:24519,12776,9036,18743,34489,22574,10499,1923,6309,4866
24526:24526,18682,7509,32316,30566,27632,30433,28957,24808,24253
24556:24556,37417,24829,36500,32422,36510,22840,4482,18682,17886
24557:24557,13785,11602,24023,19050,31513,4097,14003,34906,14887
24562:24562,32457,2525,7414,29719,29385,34544,5806,22732,12222
24580:24580,3416,24863,7922,1325,1353,1400,1105,6186,20863
24648:24648,1400,15268,1105,22035,21691,17796,20016,34906,18045
24659:24659,26474,16648,20780,23215,3822,34527,20814,30617,25291
24673:24673,20248,17929,36464,23299,34990,36440,23105,33965,17980
24694:24694,4213,17980,26282,24437,34808,7279,31653,4466,10166
24710:24710,20962,33815,34055,9088,362,6659,6408,27836,26209
24713:24713,3710,673,28031,13462,23642,17705,780,33884,1464
24730:24730,12717,18849,20962,352,21596,5910,21912,12696,13609
24773:24773,13918,35971,15636,15675,8509,12183,28592,28957,7399
24808:24808,23171,24958,35971,11913,4939,15675,4522,12183,14835
24821:24821,16415,28484,31807,26451,165,34121,26710,22587,4531
24829:24829,37116,6983,4263,26036,9726,36500,36235,21996,29461
24835:24835,10626,12414,15636,17147,19998,18420,28289,6732,14835
24844:24844,7192,17822,18686,16758,1862,5799,10846,10499,114
24863:24863,24580,34598,1472,7922,18901,3541,14495,3416,22170
24884:24884,18769,26032,23932,1293,6260,17762,37085,26364,16047
24893:24893,7085,14273,8479,20340,34146,30703,33257,30341,36586
24913:24913,27498,10160,14614,24253,17886,5200,36082,7458,14835
24922:24922,18552,31186,291,239,17753,8029,37421,33709,24489
24938:24938,22475,37922,3114,24321,6156,26282,22533,26975,4465
24948:24948,5048,16365,32564,11316,14651,6917,25100,6297,4199
24952:24952,17970,23920,1234,3079,1240,24175,6260,5506,19943
24956:24956,21996,2011,29461,4263,12183,4522,18682,11227,10046
24958:24958,35971,11913,14835,25347,21996,17147,19998,24808,4939
24995:24995,27153,35340,6387,33565,16614,7279,24321,22533,9474
24998:24998,23932,28411,18694,35248,20286,17104,3737,22738,26162
25031:25031,20959,13866,31921,19435,20246,24321,3806,35340,16614
25048:25048,24175,17970,6260,5506,8927,6753,27041,19151,6717
25060:25060,6484,23920,24952,11502,17280,5506,34181,8927,20464
25092:25092,14159,34544,26451,2434,3749,16362,25813,5441,16253
25100:25100,19910,18687,18170,28352,8763,6917,31039,22313,6928
2514:2514,15310,21187,37061,26406,20330,14508,30959,28031,507
25152:25152,34497,31159,29866,29719,26600,27318,36302,12039,6481
25238:25238,30094,14003,10669,11522,37364,14973,14887,27142,31513
2524:2524,9632,26390,28468,4865,9657,34568,1515,236,27279
25244:25244,13785,32244,25238,19506,11522,27142,14887,37364,37728
2525:2525,10750,22313,14187,3967,19910,12204,13444,13471,12406
25284:25284,2227,1052,16362,6448,34141,2907,31158,13342,35865
25291:25291,20814,26474,15668,15052,23215,29241,1396,8473,30617
25316:25316,30969,20346,17815,34121,6699,18552,37577,16375,21246
25333:25333,12250,33964,8164,25531,24124,24489,7663,9021,1905
25335:25335,14273,35198,20714,17222,12486,9630,37063,22626,14559
25337:25337,16829,6928,1886,23075,32564,14159,11000,36302,16362
25343:25343,33599,35072,18289,17694,14786,18214,4316,19030,13973
25347:25347,20849,21634,12252,9726,29461,21996,37676,11913,35971
25357:25357,3256,15684,11557,32422,22840,11718,23241,14205,28361
25360:25360,37577,21001,15011,23209,19030,30920,15782,22614,3749
25368:25368,23932,3737,28411,8927,7183,17104,1231,30073,11727
25393:25393,22973,14508,7113,19705,18387,7726,4345,780,28031
25414:25414,32244,37364,13785,17796,11602,19521,14003,31712,14887
25424:25424,21414,28411,25368,23884,23932,18697,3737,20464,8972
25432:25432,30640,23640,19357,35100,12408,10750,2525,22313,14049
25434:25434,17222,20004,8800,14559,9630,26025,3997,20714,35308
25437:25437,28592,28957,20581,12183,19998,36082,31693,30566,3437
25456:25456,30810,15336,32429,12305,31106,31693,28957,30546,21567
25470:25470,18387,4695,32429,34618,14532,28724,21124,22973,1027
25495:25495,17342,2087,11543,16362,25813,29385,15645,31268,25642
25519:25519,30149,14003,3416,2848,1105,1463,29208,9674,5851
2552:2552,16161,24257,24509,9088,33169,1905,7488,28650,8313
25531:25531,26390,12250,28468,4865,4901,24489,13835,28074,33964
25576:25576,15636,14835,13918,4695,5200,32239,2690,12262,17496
25621:25621,29719,37695,17185,13277,31159,3967,34544,16201,27339
25625:25625,26475,14532,2719,17937,18769,5200,26364,19673,18697
25635:25635,21246,34718,12240,17424,6659,9021,1301,27864,10315
25642:25642,31158,13444,27882,11543,4356,27607,9512,17342,34544
25649:25649,11929,9726,1579,37116,3980,36500,24829,26036,11227
25653:25653,9111,6260,21091,24175,27407,26364,5935,25048,16047
25656:25656,3320,37078,15684,3256,14205,28102,22840,30130,32324
25662:25662,26525,14835,12262,35873,32239,5582,4574,15579,36082
25685:25685,20499,24253,23238,15636,10626,9390,4263,36235,30980
25695:25695,8025,9547,28993,4813,31171,23015,1114,17980,9824
25722:25722,24038,114,4923,18743,32506,22574,5799,2,22417
25725:25725,35909,9730,4071,31028,37078,11404,15684,32632,27427
25773:25773,24580,12321,30762,1353,7922,3541,24863,1325,1400
25801:25801,5993,9077,14282,32193,30368,6028,2921,27304,7200
25803:25803,8089,24893,12,20004,20340,34038,13932,7085,14273
25811:25811,18045,3046,22035,21691,17796,15268,21727,34906,37364
25813:25813,15782,33820,16362,5734,34544,36730,33412,28940,145
25818:25818,11765,10088,11699,5336,10426,35248,26812,22308,6484
25830:25830,34667,22927,17974,30111,7488,9088,33618,8877,29362
25839:25839,6983,21634,26611,21841,25347,29759,37676,11227,9390
25851:25851,10084,28484,4531,33745,21063,22755,23522,13057,12763
25868:25868,852,2825,36213,15310,8718,21715,5923,21124,28156
25870:25870,15668,16648,26474,24038,14490,20780,20814,3822,24659
25887:25887,10873,20014,35989,21595,8927,4759,17104,30080,29583
25890:25890,17958,28156,29006,30910,25868,15310,32965,11340,33619
25998:25998,23238,15028,9390,26036,11227,28556,31297,32955,11878
26025:26025,14559,32680,33102,34146,11985,29014,22626,9630,6954
26029:26029,32429,2907,12305,13904,19712,2236,19955,28713,34490
26032:26032,8093,1177,1293,21414,17762,28928,23932,25368,3737
26036:26036,11878,16658,9390,20499,21996,4263,26044,30980,24829
26044:26044,20849,1579,29461,9726,25347,4263,9390,21996,11913
26056:26056,23019,20598,11913,36235,25347,35971,6732,26044,32610
26060:26060,26913,4531,12763,10556,37421,29159,1836,22587,16415
26063:26063,32703,4823,35884,23171,22454,26902,26611,36082,2057
26131:26131,23642,1822,14835,12,33465,35308,11985,33102,21186
26136:26136,34718,9021,27836,10042,29362,34055,20962,18865,7663
26139:26139,13194,20962,24710,33709,9088,18849,9021,8313,34544
26162:26162,8927,4759,17104,10088,3737,1258,18694,28206,24998
26173:26173,5349,21567,10166,33965,26345,9730,34218,1673,3320
26179:26179,28289,8106,18077,15391,36082,28592,3437,10160,7945
26185:26185,22002,20598,18420,23171,14835,35884,11271,28592,24808
26209:26209,7488,34667,34055,22927,12642,29362,8877,34568,20962
2624:2624,26406,1027,36213,27600,21715,20711,2825,12674,507
26240:26240,28468,26390,9021,15824,31095,24489,10315,34055,21596
26254:26254,28957,26902,11831,30433,28592,1805,13918,14614,23171
2626:2626,4865,22934,34568,9657,6659,28468,2414,19145,10224
26270:26270,11544,27427,14832,9474,33784,11138,20035,21567,11557
26282:26282,22533,33565,6613,21077,3114,3878,31927,22475,5873
26310:26310,34295,31254,23336,34811,7509,23221,11831,28347,23238
26329:26329,1075,36841,12252,6732,28345,25347,28893,20598,4263
26345:26345,20248,33965,24673,24290,18755,34218,17980,36464,27930
26348:26348,31777,10315,10547,33173,15824,4282,18533,35035,6668
26356:26356,1822,17619,23709,18010,11340,19737,32382,37509,13504
26364:26364,16017,23884,18710,16047,18769,21414,6260,27407,3857
26376:26376,848,6636,21,1027,5949,2080,9490,28031,26884
26390:26390,4865,12250,13835,28468,9632,4554,236,2348,29372
264:264,34121,8029,23209,37577,18153,31348,15302,165,35124
26400:26400,24175,6753,22944,6484,27041,20464,6717,25048,36306
26406:26406,11951,507,17010,6636,27600,2825,15310,30959,9490
26422:26422,23215,15043,26474,6309,1396,30617,12776,1923,20814
26449:26449,34718,26390,4865,31095,31015,30514,2524,28468,236
26450:26450,11340,33698,18834,1027,13018,18387,5949,24116,780
26451:26451,17623,15124,25092,5441,31807,16362,17815,34544,291
26474:26474,1396,15668,20814,25291,20780,16648,24659,23215,17467
26475:26475,4695,18387,18834,33347,1027,14532,35324,13462,32429
26498:26498,12763,26710,10556,21628,4531,23209,35124,34121,7847
26513:26513,31095,2348,19145,13835,27279,4865,236,24124,26390
26525:26525,20581,28289,10160,1805,28592,30643,35971,35873,36082
26531:26531,11602,5219,34598,13229,14003,31513,15268,22035,3416
26535:26535,4866,6309,10846,18743,114,9036,14813,6395,2
26546:26546,35035,31262,4282,28366,28468,22934,34718,12250,22962
26598:26598,22626,13068,24379,7039,7224,29597,19693,8695,8674
26600:26600,2282,17185,34497,4235,12039,29866,31159,16201,29719
26611:26611,11929,36510,29759,21841,23171,15249,12699,32316,25347
26660:26660,31516,9046,23277,37577,18153,34732,23209,12467,291
26676:26676,8644,4359,29826,17459,16365,6731,34490,29385,30188
26689:26689,4348,17406,5307,34497,19172,26600,12039,18687,24562
26707:26707,37515,17705,8712,34038,12486,8479,12174,27887,25335
26710:26710,10556,4531,34121,37421,12763,35124,28484,13797,21628
26723:26723,7798,1822,30703,27788,7085,13197,24379,33997,18010
26781:26781,32333,6557,17505,15668,1042,17330,16901,21407,35487
26812:26812,17762,7183,11168,14609,20870,10088,25368,8927,18694
26848:26848,15661,18682,14614,4522,2173,8509,25839,13234,13918
26883:26883,24808,31715,31693,12305,1820,27748,7841,14205,11544
26884:26884,21186,21124,28156,2825,15310,30959,22973,5949,9490
2690:2690,15310,1027,5949,21186,21124,2825,30959,507,14034
26902:26902,28957,30566,28592,30433,7509,27632,36082,26254,11831
26913:26913,9088,26451,36410,37756,17815,28484,165,26060,291
26930:26930,21730,18901,30013,11602,3046,14495,30228,24023,19506
2694:2694,11300,31015,24489,26390,34718,25531,4865,236,31095
26975:26975,9469,3114,3878,4465,22475,6777,17980,5873,37922
27041:27041,35248,12810,24175,8081,5336,10434,1279,17970,6484
2706:2706,5003,28033,17483,15310,16430,22331,30959,780,21187
27134:27134,13835,24489,22934,12250,2414,33964,26390,4901,28468
27142:27142,24023,11602,37728,14887,22227,14003,23085,31513,3713
27146:27146,18769,13705,33866,29298,16658,26364,19673,21063,11764
27153:27153,32324,32094,1683,19435,35340,16614,24995,33565,31177
27181:27181,12039,12222,5806,22732,6963,29719,12879,13444,12204
2719:2719,23932,15520,25368,1159,5739,28411,26032,3737,25424
27206:27206,31076,12586,18170,18687,6917,5048,8792,32564,7973
27242:27242,36869,18755,24673,9730,33965,26345,27930,10166,17980
27245:27245,18734,31653,6777,20959,4466,14038,16614,8690,27153
27279:27279,1208,4865,34568,6408,1515,12711,2524,221,29372
27286:27286,30980,15636,35971,12183,26044,11878,21634,20849,36235
27298:27298,11300,13720,28074,4554,26390,34718,15053,236,2348
27304:27304,30368,37417,14282,13562,24489,32422,19509,7200,25357
27311:27311,7216,34489,35793,28482,18743,6309,27455,13582,12776
27318:27318,29719,24562,14187,27181,34544,28940,6963,13444,18123
27339:27339,31158,37695,18123,33820,13444,27607,4235,13277,12204
27354:27354,28957,30810,10934,5200,31693,7841,11831,7222,25456
27368:27368,21733,7414,16362,13423,14187,5734,15859,18123,7973
27407:27407,23884,16047,18710,21091,19151,21414,30073,6260,16017
27427:27427,18755,36869,30130,27930,4588,9730,23602,3320,26345
27455:13582,27455,6309,149,34489,14813,12776,9466,5799,114
2746:2746,31159,13277,13444,27318,14187,11223,12204,21900,29719
27498:27498,14614,24913,7222,17886,19089,4574,14835,28957,36082
27585:27585,27788,5200,29759,32429,14835,14532,31693,8972,16618
27600:27600,29153,20711,2624,26406,2825,36213,21715,8718,17010
27607:27607,15165,34544,2434,5734,25813,31158,7153,18123,33820
27632:27632,30566,30433,26902,27748,28957,36082,24526,28289,7841
27748:27748,17958,15675,27632,28592,26902,30566,15391,28957,7222
27769:27769,37103,2434,5734,7973,12254,21733,5307,15782,14173
27786:27786,14832,3741,8690,22840,13562,23241,11448,7200,20768
27788:27788,3105,26723,7798,27887,13932,24379,1822,13197,30703
27789:27789,18170,18687,4348,28839,28352,31159,16076,3967,9058
27814:27814,14692,4282,18438,7735,20904,34718,25333,31348,10547
2782:2782,1862,11121,8473,7192,5799,11440,114,22903,36608
27836:27836,7488,34055,37895,5910,20962,21596,21912,12642,12717
27864:27864,29372,15015,9657,27279,10224,24124,6408,13835,4865
27882:27882,3326,27368,36730,4348,29385,37040,17342,32009,5307
27885:27885,3878,22475,3114,5873,4465,6156,36574,37922,1864
27887:27887,34038,1053,9630,23126,37515,7798,1822,20004,32680
27900:27900,22927,7488,34055,298,1905,34667,9108,10315,19145
27904:27904,30566,24526,12183,15675,13918,27632,19292,18682,28957
27916:27916,36526,35604,32231,20169,22130,23847,15526,37695,13272
27930:27930,26345,24673,18755,17980,17293,36464,34218,33965,36869
2794:2794,6636,11340,17010,16464,19107,32965,26406,30784,36459
27962:27962,5572,34718,13720,26390,22206,15053,27298,30934,3225
28031:28031,780,15310,9490,7726,5949,30959,11340,13462,1822
28033:28033,1582,37061,30959,5003,20330,24309,21187,2706,21124
28058:28058,27181,33820,29385,11223,12222,16201,36068,12879,7506
28060:28060,23277,12467,34732,9046,14387,1959,37577,31516,4531
28062:28062,10166,34556,26345,20248,18755,5349,33965,3320,31678
28074:28074,12250,28468,24489,26390,15053,9021,2524,34192,13835
28099:28099,12522,13835,15880,4865,7663,27279,9632,2524,26390
28102:28102,24673,18367,23602,17980,20768,32632,28993,4071,25695
28105:28105,28695,22533,6613,33565,9469,26282,29460,16614,31177
28156:28156,15310,20711,32465,26884,11340,5949,20224,13462,9490
28188:28188,35298,32506,19825,19483,25722,8473,10499,9612,1923
28206:28206,16047,1258,3737,19151,8927,5739,30073,21414,7183
2825:2825,21187,20711,36213,30959,15336,507,21186,21124,2690
28254:28254,5244,7039,8674,7224,37515,9630,35308,30883,22626
28265:28265,34146,20714,35308,9630,24379,1053,8800,13197,7085
28289:28289,8106,36082,3437,21931,18077,10160,26179,30433,35873
28327:28327,291,3749,7847,12763,36410,17815,8029,13444,31186
28345:28345,12252,23652,36841,17211,6983,28893,24007,26329,11863
28347:28347,34295,24648,1105,22221,11602,20016,11296,10685,15268
28352:28352,18170,18687,25100,12586,6928,1886,3967,6297,12204
28359:28359,7945,15661,28957,23171,24808,15391,28592,30433,26902
28361:28361,22840,32422,25357,11557,20035,11718,7279,23241,20994
28366:28366,31015,2414,22934,4554,26546,33964,2348,12250,13835
28390:28390,7663,21737,9108,21246,22934,24489,2414,34013,12144
28395:28395,14003,13785,4097,9537,8728,22227,22259,31513,1466
28411:28411,23932,5739,25368,17104,1258,3737,20464,11168,7183
28423:28423,18844,22903,4381,6557,21611,22244,37055,36608,13228
28428:28428,17834,14317,31106,34038,28555,3997,12174,22626,35198
28468:28468,4865,26390,12250,33964,9657,9632,2348,4901,13835
2848:2848,1463,10669,23791,30736,30094,1499,23155,34991,8758
28482:28482,11508,23215,25291,27311,30617,20814,22574,7216,15668
28484:28484,26710,12763,10556,13797,4531,10084,291,21063,34121
28501:28501,34544,31158,7153,37103,12204,30676,11543,4356,13444
28550:28550,23791,2848,1562,23155,1499,30094,8758,10669,1374
28555:28555,6969,31106,3997,7085,32021,22626,29014,30703,1038
28556:28556,21931,17147,11227,35873,14835,9390,15636,35971,26036
28558:28558,12370,3749,21063,4531,37577,23209,165,17623,23247
28592:28592,36082,10160,28957,8106,3437,4574,20581,26525,13918
28631:28631,6455,7847,37421,291,26710,4531,12763,26498,26913
28650:28650,15053,14649,14126,28074,33169,16161,3589,33173,22841
28662:28662,23363,37515,8712,36586,34146,20340,14956,33102,33257
28672:28672,21124,32429,5949,13462,37000,19946,14034,507,14508
28677:28677,12706,23676,34718,25635,15880,2524,6659,362,1301
28695:28695,6613,20246,31177,16614,33565,31921,31927,28105,20948
28702:28702,20598,9390,12183,26611,4263,6585,17937,12699,30400
28713:28713,34490,13342,12565,2907,20373,15782,1814,29385,35198
28724:28724,780,22973,7726,8783,30546,4345,18387,5949,35324
2877:2877,19565,14113,22738,30073,35248,7183,35395,14864,32337
28781:28781,9021,14315,6408,27864,29362,24257,34718,7663,34568
28839:28839,37695,9503,13277,31039,3967,13471,31159,5307,1886
28850:28850,14582,24437,27427,30130,25695,24694,27242,9730,4213
28893:28893,12252,28345,17211,1075,24007,23652,29461,20849,25347
28898:28898,29372,22927,34568,27279,7488,221,34667,24124,19145
28928:28928,8093,5739,3737,4759,1258,1293,23884,1177,28411
28940:28940,25813,10633,33820,27318,29223,16201,4235,32457,17459
28957:28957,30433,19998,15675,13918,26902,14835,7945,24958,20598
28993:28993,20248,17980,24673,30130,24290,33965,26345,1843,18432
29003:29003,23932,10426,13762,9544,6753,8972,34181,17280,19827
29006:29006,26611,14835,22110,21576,32955,11227,14614,15636,15391
29014:29014,31106,7224,22626,13613,30703,31259,17222,33997,23592
2907:2907,6448,13342,13904,20373,2434,12565,31159,19712,8792
291:291,17815,28327,9046,7847,23277,31516,31186,12467,3749
29138:29138,30013,32667,14495,31513,30228,14003,14887,22221,11602
29153:29153,14508,21124,1027,36213,20711,9490,8718,5949,2690
29159:29159,4531,26451,26060,20346,31807,24821,37421,10595,12370
29179:29179,22308,34145,25060,18769,13504,24097,9544,26611,5739
29208:29208,13229,1374,37364,3046,32244,8758,13873,37439,22035
2921:2921,3256,25357,22076,7200,22840,6028,37417,32422,5740
29223:29223,32457,30711,37103,5734,13444,27339,29719,28940,27607
29224:29224,20780,26422,15668,16648,23215,17330,26474,25870,3822
29227:29227,6524,7216,25291,20814,15052,15668,22574,32506,17330
29237:29237,20959,33565,31921,6777,20948,16614,37316,20994,21077
29241:29241,20238,26474,26422,1396,24659,25291,20780,20814,23215
29262:29262,4487,5808,12553,8313,26449,24257,33709,17140,26390
29277:29277,26282,34808,6613,6387,10169,22475,24321,37922,33565
29286:29286,6391,13613,1021,15689,13992,15066,7085,1822,11985
29293:29293,25291,3822,17330,20238,9612,20814,29241,15668,32041
29298:29298,19673,18769,16017,1293,28928,5739,23884,1177,21091
29325:29325,24437,7557,32632,17980,24694,21567,32785,7279,20116
29362:29362,24124,9021,34568,27279,1301,27864,6408,34055,1515
29372:29372,4865,6408,26390,13835,14315,34568,1208,9632,27279
29385:29385,36068,5307,12879,16201,34497,33820,23834,28058,12222
29393:29393,9021,9632,9088,9810,1301,33709,1515,31095,6408
29436:29436,21912,18438,31348,20529,28468,31095,30514,34718,25333
29439:29439,34991,21305,1463,1353,20863,28550,30736,23791,14003
29460:29460,19645,33565,22533,28695,33784,16614,3878,20959,31927
29461:29461,23652,11878,36235,12252,37676,21634,9390,6983,25347
29464:29464,33582,33698,32429,15391,1820,28359,19705,4695,7945
29478:29478,26902,27632,2057,30433,26254,4823,17958,26063,28359
29492:29492,2525,14187,12204,2434,13444,24053,10750,34544,27368
29523:29523,6954,13197,13068,3997,7085,7224,11985,9630,25434
29538:29538,17958,36082,8106,19089,17147,3437,14835,28289,28957
29563:29563,33820,6917,12222,32457,24562,4235,28058,11000,16201
29571:29571,24489,13835,11300,34718,4554,2414,26390,2524,4901
29579:29579,27041,24097,25048,32432,25653,26364,1190,17970,5935
29582:29582,19998,28957,24958,24808,35971,23171,13918,17147,15675
29583:29583,20014,14864,10873,33579,14113,15591,20977,1231,20286
29597:29597,12174,1046,33102,34146,13068,13613,8674,7224,17222
29611:29611,29538,12414,36082,8106,26902,28592,18609,3437,18428
2965:2965,194,2,24051,18743,22903,17330,2782,24844,11440
29666:29666,18367,14205,6777,4071,24437,21567,17980,32632,19000
29719:29719,29866,13444,31159,30711,22732,12039,27181,27318,2434
29731:29731,11831,14614,10934,30433,33926,14835,5200,29582,4574
29736:29736,20654,13992,16423,12,30703,13932,13197,27887,20340
29759:29759,25347,21634,4939,9726,26611,25839,34207,6983,12252
29777:29777,8718,25868,3758,29153,26406,35952,32429,33347,14034
298:298,22927,27900,34667,5910,12717,1905,21912,12642,7488
29811:29811,27607,25813,33429,145,5441,31158,5734,16362,16352
29826:29826,6731,31486,4359,16362,30188,17459,33429,25813,8644
29854:29854,30883,23126,6843,15689,7224,24379,780,37061,20714
29866:29866,29719,31159,37695,2434,30711,12039,3967,9512,17185
29934:29934,8029,21628,35124,7847,28327,8643,21226,15927,291
29961:29961,18812,27864,18153,11000,5048,31486,29826,20611,27206
30008:30008,4554,12250,26390,4901,11300,4865,18568,8164,15053
30013:30013,3046,30228,14003,21522,21515,21730,11602,11522,37728
30037:30037,24673,33965,26345,34556,34218,23602,34990,17929,23299
30073:30073,22738,8927,25368,5739,19151,3737,1258,4759,23932
3008:3008,34055,24124,1905,1301,7488,22934,24489,12717,27864
30080:30080,35989,11727,7183,32337,20977,17104,25368,22738,15591
30090:30090,24053,14049,28058,9166,27181,14173,2525,12222,12294
30093:30093,3046,31513,11602,9206,36465,37364,32244,32667,27142
30094:30094,1463,11602,3046,1499,10669,2848,23791,23155,34991
30111:30111,5572,15788,362,18865,25830,21912,7685,26136,298
30130:30130,18755,24673,33965,17980,26345,34556,28993,36464,34218
30149:30149,24580,22170,16428,25519,28550,1463,35812,3416,2848
30178:30178,4263,11227,32955,36841,21841,31297,26036,2173,32316
30188:30188,17459,6731,29826,8644,4359,16362,15782,9254,17185
30228:30228,31513,36898,3713,35125,11522,14887,37728,14003,11602
30320:30320,4359,9254,31268,145,11000,29826,25813,5734,33820
30341:30341,7085,35198,3105,14273,32021,9630,11985,30703,8479
30368:30368,3741,7200,22840,13562,25357,28361,8690,27304,37417
30400:30400,15391,8509,36510,12183,15675,11271,7458,12699,21841
30433:30433,36082,28957,28289,13918,27632,30566,4574,8106,26902
3046:3046,1374,13229,14887,37364,11522,32244,1499,14003,31513
30490:30490,375,25635,25830,6659,27279,8313,362,29362,221
30510:30510,6557,27836,18289,35487,18844,21596,5910,37577,149
30514:30514,4865,31095,13835,236,34568,27279,26390,2626,7663
30546:30546,15336,19737,7726,32564,23709,780,30959,13018,28724
30566:30566,27632,30433,12183,26902,28957,36082,19998,24526,32316
30617:30617,26474,25291,6309,15668,22574,26422,20814,1923,17330
30632:30632,7798,13932,17222,13992,25434,6127,24893,32680,13613
30640:30640,10750,23640,2525,35100,12408,22313,7414,34544,19910
30643:30643,23019,28556,17147,35873,35971,19998,15249,11623,32955
30676:30676,27368,17185,2282,4235,12039,3326,27882,32009,34497
30703:30703,20654,1822,24893,7798,13932,6127,13992,8089,7085
30704:30704,25642,17185,26600,2282,4359,19378,3392,14451,25621
30711:30711,29719,9512,37103,18123,27318,31159,13444,29866,37695
30719:30719,19145,34718,25635,6633,17424,34568,33709,7663,6408
30735:30735,37118,32680,7224,33102,12174,26025,34038,22626,1822
30736:30736,10669,1463,1499,31712,14003,23155,2848,8758,30094
30762:30762,21305,1353,1105,18214,1400,12321,37703,7922,9853
30765:30765,17222,13613,26025,11985,27887,24379,32960,29597,13992
30768:30768,27836,10315,7488,12717,1905,20962,34055,33173,33169
30784:30784,13462,5949,780,22973,33698,14508,28672,24309,21186
30786:30786,34489,6309,3822,9036,1923,24119,32506,33922,10499
3079:3079,11973,19998,24952,1820,36082,24808,37085,28957,26902
308:308,9108,34013,9021,12144,28074,24489,21246,25333,34718
30800:30800,16912,37143,8938,30490,18642,375,4901,11300,12706
30810:30810,28957,25456,30566,30433,5200,7222,31693,7945,14835
30823:30823,27427,3320,27930,36869,21567,20116,26173,9730,4213
30846:30846,14315,13792,29372,34568,6659,28366,12250,9657,21246
30878:30878,24038,24051,20881,32333,16901,18743,5466,30510,17330
